,journal_title,article_title,contributors,year,doi
1618,Advances in Atmospheric Sciences,Advances in Atmospheric Sciences,"['Qing Yan', 'Huijun Wang', 'Ola M. Johannessen', 'Zhongshi Zhang']",2014,10.1007/s00376-013-3002-6
1619,Geoengineering,"Climate Technology, Gender, and Justice",['Tina Sikka'],2019,10.1007/978-3-030-01147-5_2
1620,Climatic Change,Climatic Change,"['Čedo Branković', 'Lidija Srnec', 'Mirta Patarčić']",2010,10.1007/s10584-009-9731-y
1621,Journal of Climate,Journal of Climate,['Peter Huybers'],2010,10.1175/2010JCLI3380.1
1622,Journal of Geophysical Research,Journal of Geophysical Research,"['Tomoki Tozuka', 'Takeshi Doi', 'Takafumi Miyasaka', 'Noel Keenlyside', 'Toshio Yamagata']",2011,10.1029/2010JC006717
1623,Climate Dynamics,Climate Dynamics,"['J. Fernández', 'M. D. Frías', 'W. D. Cabos', 'A. S. Cofiño', 'M. Domínguez', 'L. Fita', 'M. A. Gaertner', 'M. García-Díez', 'J. M. Gutiérrez', 'P. Jiménez-Guerrero', 'G. Liguori', 'J. P. Montávez', 'R. Romera', 'E. Sánchez']",2019,10.1007/s00382-018-4181-8
1624,Water Resources Management,Water Resources Management,"['David Werth', 'Kuo-Fu Chen']",2015,10.1007/s11269-014-0847-0
1625,Food Security,Food Security,"['Aliaa Al Dirani', 'Gumataw Kifle Abebe', 'Rachel A. Bahn', 'Giuliano Martiniello', 'Isam Bashour']",2021,10.1007/s12571-021-01188-2
1626,Journal of Geophysical Research: Oceans,Journal of Geophysical Research: Oceans,"['Chunxue Yang', 'Benjamin S. Giese']",2013,10.1002/jgrc.20284
1627,Asia-Pacific Journal of Atmospheric Sciences,Asia-Pacific Journal of Atmospheric Sciences,"['Roy W. Spencer', 'William D. Braswell']",2014,10.1007/s13143-014-0011-z
1628,Geography Compass,Geography Compass,"['Julie A. Winkler', 'Galina S. Guentchev', 'Malgorzata Liszewska', ' Perdinan', 'Pang-Ning Tan']",2011,10.1111/j.1749-8198.2011.00426.x
1629,Climatic Change,Climatic Change,['Dáithí A. Stone'],2019,10.1007/s10584-019-02479-6
1630,"Evaluation and Comparison of Satellite and GCM Rainfall Estimates for the Mara River Basin, Kenya/Tanzania",Climate Change and Water Resources,"['Shimelis Behailu Dessu', 'Assefa M. Melesse']",2013,10.1007/698_2013_219
1631,Water Resources Research,Water Resources Research,"['Sean W. D. Turner', 'David Marlow', 'Marie Ekström', 'Bruce G. Rhodes', 'Udaya Kularathna', 'Paul J. Jeffrey']",2014,10.1002/2013WR015156
1632,PeerJ,PeerJ,"['Louis Duchesne', 'Daniel Houle', 'Rock Ouimet', 'Marie-Claude Lambert', 'Travis Logan']",2016,10.7717/peerj.1767
1633,Water,Water,"['Ariel Wang', 'Francina Dominguez', 'Arthur Schmidt']",2019,10.3390/w11051032
1634,Atmospheric Science Letters,Atmospheric Science Letters,"['Hyacinth C. Nnamchi', 'Fred Kucharski', 'Noel S. Keenlyside', 'Riccardo Farneti']",2017,10.1002/asl.781
1635,Scientific Reports,Scientific Reports,"['Shilei Peng', 'Chunying Wang', 'Zhan Li', 'Kunihito Mihara', 'Kanta Kuramochi', 'Yo Toma', 'Ryusuke Hatano']",2023,10.1038/s41598-022-27357-7
1636,Climate Dynamics,Climate Dynamics,"['Robert Colman', 'Scott B. Power']",2018,10.1007/s00382-018-4113-7
1637,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Nathan Collier', 'Forrest M. Hoffman', 'David M. Lawrence', 'Gretchen Keppel‐Aleks', 'Charles D. Koven', 'William J. Riley', 'Mingquan Mu', 'James T. Randerson']",2018,10.1029/2018MS001354
1638,Geoscientific Model Development,Geoscientific Model Development,"['Veronika Eyring', 'Sandrine Bony', 'Gerald A. Meehl', 'Catherine A. Senior', 'Bjorn Stevens', 'Ronald J. Stouffer', 'Karl E. Taylor']",2016,10.5194/gmd-9-1937-2016
1639,Responses of the Indian Summer Monsoon and the East Asian Summer Monsoon to Different Land–Sea Temperature Increases under a Warming Scenario,The Asian Summer Monsoon,"['Yunyun Liu', 'Ping Liang', 'Ying Sun']",2019,10.1016/B978-0-12-815881-4.00012-3
1640,Ecological Applications,Ecological Applications,"['Zhou Lyu', 'Hélène Genet', 'Yujie He', 'Qianlai Zhuang', 'A. David McGuire', 'Alec Bennett', 'Amy Breen', 'Joy Clein', 'Eugénie S. Euskirchen', 'Kristofer Johnson', 'Tom Kurkowski', 'Neal J. Pastick', 'T. Scott Rupp', 'Bruce K. Wylie', 'Zhiliang Zhu']",2018,10.1002/eap.1755
1641,Journal of Geophysical Research: Biogeosciences,Journal of Geophysical Research: Biogeosciences,"['Makoto Saito', 'Sebastiaan Luyssaert', 'Ben Poulter', 'Mathew Williams', 'Philippe Ciais', 'Valentin Bellassen', 'Casey M. Ryan', 'Chao Yue', 'Patricia Cadule', 'Philippe Peylin']",2014,10.1002/2013JG002505
1642,Journal of Climate,Journal of Climate,"['Joseph Kidston', 'G. K. Vallis', 'S. M. Dean', 'J. A. Renwick']",2011,10.1175/2010JCLI3738.1
1643,PLOS ONE,PLOS ONE,"['Joan-Pau Sánchez', 'Colin R. McInnes', 'Franck Marchis']",2015,10.1371/journal.pone.0136648
1644,Marine Pollution Bulletin,Marine Pollution Bulletin,['E.A. Hernández-Delgado'],2015,10.1016/j.marpolbul.2015.09.018
1645,Nonlinear Processes in Geophysics,Nonlinear Processes in Geophysics,"['T. Nocke', 'S. Buschmann', 'J. F. Donges', 'N. Marwan', 'H.-J. Schulz', 'C. Tominski']",2015,10.5194/npg-22-545-2015
1646,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Li Ren', 'Phillip Arkin', 'Thomas M. Smith', 'Samuel S.P. Shen']",2013,10.1002/jgrd.50212
1647,Journal of Climate,Journal of Climate,"['Masamichi Ohba', 'Junichi Tsutsui', 'Daisuke Nohara']",2014,10.1175/JCLI-D-13-00279.1
1648,Canadian Water Resources Journal / Revue canadienne des ressources hydriques,Canadian Water Resources Journal / Revue canadienne des ressources hydriques,"['Marie Larocque', 'Jana Levison', 'Alexandre Martin', 'Diane Chaumont']",2019,10.1080/07011784.2018.1503066
1649,Biological Conservation,Biological Conservation,"['Jessica L. Forrest', 'Eric Wikramanayake', 'Rinjan Shrestha', 'Gopala Areendran', 'Kinley Gyeltshen', 'Aishwarya Maheshwari', 'Sraboni Mazumdar', 'Robin Naidoo', 'Gokarna Jung Thapa', 'Kamal Thapa']",2012,10.1016/j.biocon.2012.03.001
1650,Journal of Climate,Journal of Climate,"['Wang Zhan', 'Xiaogang He', 'Justin Sheffield', 'Eric F. Wood']",2020,10.1175/JCLI-D-19-0311.1
1651,Journal of the Meteorological Society of Japan. Ser. II,Journal of the Meteorological Society of Japan. Ser. II,"['Satoru YOKOI', 'Yukari N. TAKAYABU']",2009,10.2151/jmsj.87.525
1652,Climate Change Economics,Climate Change Economics,"['FRANCISCO ESTRADA', 'RICHARD S. J. TOL']",2015,10.1142/S2010007815500153
1653,Journal of Hydrologic Engineering,Journal of Hydrologic Engineering,"['Rabi Gyawali', 'Jurgen Garbrecht', 'John X. Zhang']",2016,10.1061/(ASCE)HE.1943-5584.0001452
1654,Climate Dynamics,Climate Dynamics,"['H. Du', 'F. J. Doblas-Reyes', 'J. García-Serrano', 'V. Guemas', 'Y. Soufflet', 'B. Wouters']",2012,10.1007/s00382-011-1285-9
1655,Geophysical Research Letters,Geophysical Research Letters,"['Juha Aalto', 'Ari Venäläinen', 'Risto K. Heikkinen', 'Miska Luoto']",2014,10.1002/2014GL060095
1656,Data,Interdecadal Changes in Ocean Teleconnections with the Sahel,['Roberto Suárez Moreno'],2019,10.1007/978-3-319-99450-5_5
1657,"Eos, Transactions American Geophysical Union","Eos, Transactions American Geophysical Union","['Filippo Giorgi', 'Noah S. Diffenbaugh', 'Xue J. Gao', 'Erika Coppola', 'Sushil K. Dash', 'Oscar Frumento', 'Sara A. Rauscher', 'Armelle Remedio', 'Ibrah Seidou Sanda', 'Allison Steiner', 'Bamba Sylla', 'Ashraf S. Zakey']",2008,10.1029/2008EO450001
1658,Sustainability,Sustainability,"['Tolera Abdissa Feyissa', 'Tamene Adugna Demissie', 'Fokke Saathoff', 'Alemayehu Gebissa']",2023,10.3390/su15086507
1659,Environmental Research Letters,Environmental Research Letters,"['Francois Engelbrecht', 'Jimmy Adegoke', 'Mary-Jane Bopape', 'Mogesh Naidoo', 'Rebecca Garland', 'Marcus Thatcher', 'John McGregor', 'Jack Katzfey', 'Micha Werner', 'Charles Ichoku', 'Charles Gatebe']",2015,10.1088/1748-9326/10/8/085004
1660,Climate Research,Climate Research,"['M Belda', 'E Holtanová', 'T Halenka', 'J Kalvová', 'Z Hlávka']",2015,10.3354/cr01316
1661,Water,Water,"['Xianyong Meng', 'Xuesong Zhang', 'Mingxiang Yang', 'Hao Wang', 'Ji Chen', 'Zhihua Pan', 'Yiping Wu']",2019,10.3390/w11102171
1662,Nature Climate Change,Nature Climate Change,"['Matthew H. England', 'Shayne McGregor', 'Paul Spence', 'Gerald A. Meehl', 'Axel Timmermann', 'Wenju Cai', 'Alex Sen Gupta', 'Michael J. McPhaden', 'Ariaan Purich', 'Agus Santoso']",2014,10.1038/nclimate2106
1663,Climatic Change,Climatic Change,"['Mark R. Jury', 'Amos Winter']",2010,10.1007/s10584-009-9658-3
1664,Climate Dynamics,Climate Dynamics,"['Daniel Williamson', 'Adam T. Blaker', 'Charlotte Hampton', 'James Salter']",2015,10.1007/s00382-014-2378-z
1665,Journal of Climate,Journal of Climate,"['Rachel James', 'Richard Washington', 'David P. Rowell']",2014,10.1175/JCLI-D-13-00612.1
1666,Journal of the Atmospheric Sciences,Journal of the Atmospheric Sciences,"['Mao-Chang Liang', 'Li-Ching Lin', 'Ka-Kit Tung', 'Yuk L. Yung', 'Shan Sun']",2013,10.1175/JAS-D-13-0149.1
1667,Journal of Climate,Journal of Climate,"['Edwin P. Gerber', 'Seok-Woo Son']",2014,10.1175/JCLI-D-13-00539.1
1668,Journal of Climate,Journal of Climate,"['Eric D. Maloney', 'Suzana J. Camargo', 'Edmund Chang', 'Brian Colle', 'Rong Fu', 'Kerrie L. Geil', 'Qi Hu', 'Xianan Jiang', 'Nathaniel Johnson', 'Kristopher B. Karnauskas', 'James Kinter', 'Benjamin Kirtman', 'Sanjiv Kumar', 'Baird Langenbrunner', 'Kelly Lombardo', 'Lindsey N. Long', 'Annarita Mariotti', 'Joyce E. Meyerson', 'Kingtse C. Mo', 'J. David Neelin', 'Zaitao Pan', 'Richard Seager', 'Yolande Serra', 'Anji Seth', 'Justin Sheffield', 'Julienne Stroeve', 'Jeanne Thibeault', 'Shang-Ping Xie', 'Chunzai Wang', 'Bruce Wyman', 'Ming Zhao']",2014,10.1175/JCLI-D-13-00273.1
1669,Revista Brasileira de Meteorologia,Revista Brasileira de Meteorologia,"['érika A. Assis', 'José Maria B. Alves', 'Emerson M. Silva', 'Francisco das C. Vasconcelos Júnior', 'Augusto C.B. Barbosa', 'Antônio C. Santana dos Santos', 'Sérgio S. Sombra']",2019,10.1590/0102-7786334036
1670,Climate Dynamics,Climate Dynamics,"['B. J. Sohn', 'Sang-Wook Yeh', 'Johannes Schmetz', 'Hwan-Jin Song']",2013,10.1007/s00382-012-1484-z
1671,Journal of Climate,Journal of Climate,"['Richard Seager', 'Naomi Naik', 'Walter Baethgen', 'Andrew Robertson', 'Yochanan Kushnir', 'Jennifer Nakamura', 'Stephanie Jurburg']",2010,10.1175/2010JCLI3578.1
1672,International Journal of Climatology,International Journal of Climatology,"['Alain Mailhot', 'Ian Beauregard', 'Guillaume Talbot', 'Daniel Caya', 'Sébastien Biner']",2012,10.1002/joc.2343
1673,Scientific Reports,Scientific Reports,"['Guojian Wang', 'Wenju Cai']",2013,10.1038/srep02039
1674,Canadian Journal of Civil Engineering,Canadian Journal of Civil Engineering,"['Didier Haguma', 'Robert Leconte', 'François Brissette']",2015,10.1139/cjce-2014-0085
1675,Journal of Climate,Journal of Climate,"['Min-Seop Ahn', 'Peter J. Gleckler', 'Jiwoo Lee', 'Angeline G. Pendergrass', 'Christian Jakob']",2022,10.1175/JCLI-D-21-0542.1
1676,"Journal of Japan Society of Civil Engineers, Ser. G (Environmental Research)","Journal of Japan Society of Civil Engineers, Ser. G (Environmental Research)","['Yonghee SHIN', 'Kiyoshi TAKAHASHI', 'Naota HANASAKI', 'Yasuaki HIJIOKA']",2012,10.2208/jscejer.68.I_159
1677,Spatial Statistics,Spatial Statistics,"['Federico Blasi', 'Christian Caamaño-Carrillo', 'Moreno Bevilacqua', 'Reinhard Furrer']",2022,10.1016/j.spasta.2022.100596
1678,Journal of Water Resources Planning and Management,Journal of Water Resources Planning and Management,"['W. Paul Miller', 'R. Alan Butler', 'Thomas Piechota', 'James Prairie', 'Katrina Grantz', 'Gina DeRosa']",2012,10.1061/(ASCE)WR.1943-5452.0000237
1679,BioEnergy Research,BioEnergy Research,"['Piritta Pyörälä', 'Heli Peltola', 'Harri Strandman', 'Kilpeläinen Antti', 'Asikainen Antti', 'Kirsti Jylhä', 'Seppo Kellomäki']",2014,10.1007/s12155-013-9372-x
1680,Theoretical and Applied Climatology,Theoretical and Applied Climatology,['Alexander Loew'],2014,10.1007/s00704-013-0880-6
1681,Rangeland Ecology & Management,Rangeland Ecology & Management,"['H. Wayne Polley', 'David D. Briske', 'Jack A. Morgan', 'Klaus Wolter', 'Derek W. Bailey', 'Joel R. Brown']",2013,10.2111/REM-D-12-00068.1
1682,Regional Environmental Change,Regional Environmental Change,"['Clara J. Veerkamp', 'Robert W. Dunford', 'Paula A. Harrison', 'Maryia Mandryk', 'Jörg A. Priess', 'Aafke M. Schipper', 'Elke Stehfest', 'Rob Alkemade']",2020,10.1007/s10113-020-01685-8
1683,Nature Climate Change,Nature Climate Change,"['Benjamin Quesada', 'Robert Vautard', 'Pascal Yiou', 'Martin Hirschi', 'Sonia I. Seneviratne']",2012,10.1038/nclimate1536
1684,Elementa: Science of the Anthropocene,Elementa: Science of the Anthropocene,"['Michael A. Alexander', 'James D. Scott', 'Kevin D. Friedland', 'Katherine E. Mills', 'Janet A. Nye', 'Andrew J. Pershing', 'Andrew C. Thomas', 'Jody W. Deming', 'Eddy C. Carmack']",2018,10.1525/elementa.191
1685,"Advances in Statistical Climatology, Meteorology and Oceanography","Advances in Statistical Climatology, Meteorology and Oceanography","['Benjamin James Washington', 'Lynne Seymour', 'Thomas L. Mote']",2023,10.5194/ascmo-9-1-2023
1686,Journal of Applied Meteorology and Climatology,Journal of Applied Meteorology and Climatology,"['Toshichika Iizumi', 'Motoki Nishimori', 'Masayuki Yokozawa']",2010,10.1175/2009JAMC2225.1
1687,Ecosphere,Ecosphere,['David S. Gutzler'],2013,10.1890/ES12-00283.1
1688,Journal of Climate,Journal of Climate,"['Stephen M. Griffies', 'Michael Winton', 'Leo J. Donner', 'Larry W. Horowitz', 'Stephanie M. Downes', 'Riccardo Farneti', 'Anand Gnanadesikan', 'William J. Hurlin', 'Hyun-Chul Lee', 'Zhi Liang', 'Jaime B. Palter', 'Bonita L. Samuels', 'Andrew T. Wittenberg', 'Bruce L. Wyman', 'Jianjun Yin', 'Niki Zadeh']",2011,10.1175/2011JCLI3964.1
1689,International Journal of Climatology,International Journal of Climatology,"['Lin Wang', 'Wen Chen']",2014,10.1002/joc.3822
1690,Ibis,Ibis,"['Davide Scridel', 'Mattia Brambilla', 'Kathy Martin', 'Aleksi Lehikoinen', 'Aaron Iemma', 'Anderle Matteo', 'Susanne Jähnig', 'Enrico Caprio', 'Giuseppe Bogliani', 'Paolo Pedrini', 'Antonio Rolando', 'Raphaël Arlettaz', 'Dan Chamberlain']",2018,10.1111/ibi.12585
1691,Ecological Modelling,Ecological Modelling,"['Xuebin Yang', 'Kelley A. Crews', 'Peter Kedron']",2020,10.1016/j.ecolmodel.2020.109177
1692,Atmospheric Science Letters,Atmospheric Science Letters,"['G. M. Guenang', 'F. Mkankam Kamga']",2012,10.1002/asl.371
1693,Geophysical Research Letters,Geophysical Research Letters,"['Wei Si', 'Hailong Liu', 'Xiaoxiao Zhang', 'Minghua Zhang']",2021,10.1029/2021GL094779
1694,Journal of Hydrology,Journal of Hydrology,"['Ying Guo', 'Yanjun Shen']",2016,10.1016/j.jhydrol.2016.06.033
1695,Nature Climate Change,Nature Climate Change,"['Alexander Robinson', 'Reinhard Calov', 'Andrey Ganopolski']",2012,10.1038/nclimate1449
1696,Climate Dynamics,Climate Dynamics,"['Carsten S. Frederiksen', 'Simon Grainger']",2015,10.1007/s00382-015-2482-8
1697,Environmental Monitoring and Assessment,Environmental Monitoring and Assessment,"['David C. Richards', 'Gary Lester', 'John Pfeiffer', 'Jason Pappani']",2018,10.1007/s10661-018-6478-9
1698,Climatic Change,Climatic Change,"['Darren L. Ficklin', 'Iris T. Stewart', 'Edwin P. Maurer']",2013,10.1007/s10584-012-0566-6
1699,Remote Sensing,Remote Sensing,"['Mattijn van Hoek', 'Li Jia', 'Jie Zhou', 'Chaolei Zheng', 'Massimo Menenti']",2016,10.3390/rs8050422
1700,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,"['Susan Solomon', 'Gian-Kasper Plattner', 'Reto Knutti', 'Pierre Friedlingstein']",2009,10.1073/pnas.0812721106
1701,Environmental Research Letters,Environmental Research Letters,"['Lingling Suo', 'Yongqi Gao', 'Dong Guo', 'Ingo Bethke']",2017,10.1088/1748-9326/aa6a5e
1702,Hydrology and Earth System Sciences,Hydrology and Earth System Sciences,"['S. C. van Pelt', 'J. J. Beersma', 'T. A. Buishand', 'B. J. J. M. van den Hurk', 'P. Kabat']",2012,10.5194/hess-16-4517-2012
1703,Earth Surface Dynamics,Earth Surface Dynamics,"['Sebastian G. Mutz', 'Todd A. Ehlers', 'Martin Werner', 'Gerrit Lohmann', 'Christian Stepanek', 'Jingmin Li']",2018,10.5194/esurf-6-271-2018
1704,Journal of the Meteorological Society of Japan. Ser. II,Journal of the Meteorological Society of Japan. Ser. II,"['Kazuhiro OSHIMA', 'Youichi TANIMOTO']",2009,10.2151/jmsj.87.755
1705,Nature Geoscience,Nature Geoscience,"['Mat Collins', 'Soon-Il An', 'Wenju Cai', 'Alexandre Ganachaud', 'Eric Guilyardi', 'Fei-Fei Jin', 'Markus Jochum', 'Matthieu Lengaigne', 'Scott Power', 'Axel Timmermann', 'Gabe Vecchi', 'Andrew Wittenberg']",2010,10.1038/ngeo868
1706,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Simon Driscoll', 'Alessio Bozzo', 'Lesley J. Gray', 'Alan Robock', 'Georgiy Stenchikov']",2012,10.1029/2012JD017607
1707,Journal of Climate,Journal of Climate,"['M. F. de Jong', 'S. S. Drijfhout', 'W. Hazeleger', 'H. M. van Aken', 'C. A. Severijns']",2009,10.1175/2008JCLI2448.1
1708,International Journal of Environmental Research and Public Health,International Journal of Environmental Research and Public Health,"['Christopher Bone', 'Lilian Alessa', 'Mark Altaweel', 'Andrew Kliskey', 'Richard Lammers']",2011,10.3390/ijerph8030733
1709,International Journal of Climatology,International Journal of Climatology,"['Manish Kumar Goyal', 'C. S. P. Ojha']",2012,10.1002/joc.2286
1710,Environmental Research Letters,Environmental Research Letters,"['A Giannini', 'S Salack', 'T Lodoun', 'A Ali', 'A T Gaye', 'O Ndiaye']",2013,10.1088/1748-9326/8/2/024010
1711,Climate Dynamics,Climate Dynamics,"['Eytan Rocheta', 'Jason P. Evans', 'Ashish Sharma']",2020,10.1007/s00382-020-05393-1
1712,Climate Dynamics,Climate Dynamics,"['Thomas A. Beischer', 'Paul Gregory', 'Kavina Dayal', 'Josephine R. Brown', 'Andrew N. Charles', 'William X. D. Wang', 'Jaclyn N. Brown']",2021,10.1007/s00382-020-05550-6
1713,Journal of Climate,Journal of Climate,"['Axel Timmermann', 'Shayne McGregor', 'Fei-Fei Jin']",2010,10.1175/2010JCLI3519.1
1714,Water Resources Research,Water Resources Research,"['J. Boé', 'L. Terray', 'E. Martin', 'F. Habets']",2009,10.1029/2008WR007437
1715,Climate Dynamics,Climate Dynamics,"['Sukhwinder Kaur', 'Prashant Kumar', 'Seung-Ki Min', 'Athira Krishnan', 'Xiolan L. Wang']",2023,10.1007/s00382-023-06882-9
1716,Geoscience Letters,Geoscience Letters,"['Cheng-Hsiang Chih', 'Kun-Hsuan Chou', 'Chun-Chieh Wu']",2022,10.1186/s40562-022-00239-6
1717,Journal of Hydrology: Regional Studies,Journal of Hydrology: Regional Studies,"['Miguel Lovino', 'Norberto O. García', 'Walter Baethgen']",2014,10.1016/j.ejrh.2014.09.001
1718,Weed Research,Weed Research,"['D J KRITICOS', 'M S WATT', 'K J B POTTER', 'L K MANNING', 'N S ALEXANDER', 'N TALLENT-HALSELL']",2011,10.1111/j.1365-3180.2010.00827.x
1719,Asian Journal of Innovation and Policy,Asian Journal of Innovation and Policy,"['Yoseob Heo', 'Hyunwoo Kim', 'Jungjoon Kim', 'Jongseok Kang']",2016,10.7545/ajip.2016.5.3.315
1720,Journal of Climate,Journal of Climate,['A. E. Dessler'],2013,10.1175/JCLI-D-11-00640.1
1721,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Christopher S. Bretherton', 'Peter N. Blossey', 'Christopher R. Jones']",2013,10.1002/jame.20019
1722,Malaria Journal,Malaria Journal,"['Sadie J. Ryan', 'Catherine A. Lippi', 'Fernanda Zermoglio']",2020,10.1186/s12936-020-03224-6
1723,Natural Hazards and Earth System Sciences,Natural Hazards and Earth System Sciences,"['Faith Ka Shun Chan', 'Liang Emlyn Yang', 'Gordon Mitchell', 'Nigel Wright', 'Mingfu Guan', 'Xiaohui Lu', 'Zilin Wang', 'Burrell Montz', 'Olalekan Adekola']",2022,10.5194/nhess-22-2567-2022
1724,Journal of Climate,Journal of Climate,"['A. P. Sokolov', 'P. H. Stone', 'C. E. Forest', 'R. Prinn', 'M. C. Sarofim', 'M. Webster', 'S. Paltsev', 'C. A. Schlosser', 'D. Kicklighter', 'S. Dutkiewicz', 'J. Reilly', 'C. Wang', 'B. Felzer', 'J. M. Melillo', 'H. D. Jacoby']",2009,10.1175/2009JCLI2863.1
1725,Geophysical Research Letters,Geophysical Research Letters,"['Mio Matsueda', 'T. N. Palmer']",2011,10.1029/2010GL046618
1726,JOURNAL OF JAPAN SOCIETY OF HYDROLOGY AND WATER RESOURCES,JOURNAL OF JAPAN SOCIETY OF HYDROLOGY AND WATER RESOURCES,"['Yuri MICHIHIRO', 'Yoshinobu SATO', 'Yasushi SUZUKI']",2011,10.3178/jjshwr.24.280
1727,Earth System Dynamics,Earth System Dynamics,"['Lea Beusch', 'Lukas Gudmundsson', 'Sonia I. Seneviratne']",2020,10.5194/esd-11-139-2020
1728,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Moetasim Ashfaq', 'Subimal Ghosh', 'Shih-Chieh Kao', 'Laura C. Bowling', 'Philip Mote', 'Danielle Touma', 'Sara A. Rauscher', 'Noah S. Diffenbaugh']",2013,10.1002/jgrd.50816
1729,Climate Dynamics,Climate Dynamics,"['Craig H. Bishop', 'Gab Abramowitz']",2013,10.1007/s00382-012-1610-y
1730,Climate Dynamics,Climate Dynamics,"['Bin Yu', 'G. J. Boer', 'F. W. Zwiers', 'W. J. Merryfield']",2011,10.1007/s00382-009-0669-6
1731,Journal of Environmental Management,Journal of Environmental Management,"['Israel R. Orimoloye', 'Johanes A. Belle', 'Olusola O. Ololade']",2021,10.1016/j.jenvman.2021.112028
1732,Nature Geoscience,Nature Geoscience,['Hisashi Nakamura'],2012,10.1038/ngeo1623
1733,Oceanography,Oceanography,"['Rebecca Cohen', 'Chase James', 'Allison Lee', 'Maurizio Martinelli', 'Wendy Muraoka', 'Mikayia Ortega', 'Rachel Sadowski', 'Lark Starkey', 'Angela Szesciorka', 'Sonya Timko', 'Elliot Weiss', 'Peter Franks']",2018,10.5670/oceanog.2018.201
1734,SOLA,SOLA,"['Manabu Abe', 'Hideo Shiogama', 'Julia C. Hargreaves', 'James D. Annan', 'Toru Nozawa', 'Seita Emori']",2009,10.2151/sola.2009-034
1735,Journal of the Meteorological Society of Japan. Ser. II,Journal of the Meteorological Society of Japan. Ser. II,"['Kazuhiro OSHIMA', 'Youichi TANIMOTO', 'Shang-Ping XIE']",2012,10.2151/jmsj.2012-A23
1736,Journal of Climate,Journal of Climate,"['Timothy A. Myers', 'Joel R. Norris']",2015,10.1175/JCLI-D-14-00475.1
1737,International Journal of Climatology,International Journal of Climatology,"['Nicolas Vigaud', 'Bradfield Lyon', 'Dong Eun Lee']",2020,10.1002/joc.6475
1738,Journal of Climate,Journal of Climate,"['Jinhua Yu', 'Yuqing Wang', 'Kevin Hamilton']",2010,10.1175/2009JCLI2843.1
1739,Theoretical and Applied Climatology,Theoretical and Applied Climatology,['Rasmus E. Benestad'],2010,10.1007/s00704-009-0158-1
1740,Journal of Geophysical Research: Atmospheres,Journal of Geophysical Research: Atmospheres,"['Hirokazu Endo', 'Akio Kitoh', 'Tomoaki Ose', 'Ryo Mizuta', 'Shoji Kusunoki']",2012,10.1029/2012JD017874
1741,Applied Ocean Research,Applied Ocean Research,"['I.A. Mosquera-Mosquera', 'Marina L. Simão', 'Paulo M. Videiro', 'Luis V.S. Sagrilo']",2020,10.1016/j.apor.2019.101992
1742,Evolutionary Applications,Evolutionary Applications,"['Julie A. Simon', 'Robby R. Marrotte', 'Nathalie Desrosiers', 'Jessica Fiset', 'Jorge Gaitan', 'Andrew Gonzalez', 'Jules K. Koffi', 'Francois‐Joseph Lapointe', 'Patrick A. Leighton', 'Lindsay R. Lindsay', 'Travis Logan', 'Francois Milord', 'Nicholas H. Ogden', 'Anita Rogic', 'Emilie Roy‐Dufresne', 'Daniel Suter', 'Nathalie Tessier', 'Virginie Millien']",2014,10.1111/eva.12165
1743,Climate Dynamics,Climate Dynamics,"['Kavirajan Rajendran', 'Sajani Surendran', 'Stella Jes Varghese', 'Anjali Sathyanath']",2022,10.1007/s00382-021-06027-w
1744,Atmosphere-Ocean,Atmosphere-Ocean,"['Stephen R. Sobie', 'Andrew J. Weaver']",2012,10.1080/07055900.2011.641908
1745,APN Science Bulletin,APN Science Bulletin,"['Shizu Yabe', 'S.I. Monichoth', 'K. Tsujimoto', 'P. koudelova']",2015,10.30852/sb.2015.26
1746,Climate Dynamics,Climate Dynamics,"['Jan Stryhal', 'Radan Huth']",2019,10.1007/s00382-018-4178-3
1747,Geophysical Research Letters,Geophysical Research Letters,"['Pang-chi Hsu', 'Tim Li', 'Jing-Jia Luo', 'Hiroyuki Murakami', 'Akio Kitoh', 'Ming Zhao']",2012,10.1029/2012GL051037
1748,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['Tobias Becker', 'Allison A. Wing']",2020,10.1029/2020MS002165
1749,Technological Forecasting and Social Change,Technological Forecasting and Social Change,"['A. Walz', 'J.M. Braendle', 'D.J. Lang', 'F. Brand', 'S. Briner', 'C. Elkin', 'C. Hirschi', 'R. Huber', 'H. Lischke', 'D.R. Schmatz']",2014,10.1016/j.techfore.2013.08.014
1750,Climate Change and Fishes in Estuaries,Fish and Fisheries in Estuaries,"['Bronwyn M. Gillanders', 'Matthew N. McMillan', 'Patrick Reis‐Santos', 'Lee J. Baumgartner', 'Larry R. Brown', 'John Conallin', 'Frederick V. Feyrer', 'Sofia Henriques', 'Nicola C. James', 'Andrés J. Jaureguizar', 'André L.M. Pessanha', 'Rita P. Vasconcelos', 'An V. Vu', 'Benjamin Walther', 'Arif Wibowo']",2022,10.1002/9781119705345.ch7
